car_id,category,equipment_name,valid_from,valid_to,is_latest,scrape_date
39582,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Equipements intérieurs,Tableau de bord Luxury,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Equipements intérieurs,Toit ouvrant à commande électrique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Equipements intérieurs,Volant chauffant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Jantes,Kit de réparation de pneus Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Télécommunication embarquée,BMW Live Cockpit Navigation Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Télécommunication embarquée,Harman/kardon Surround Sound System,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,"Transmission, suspension et direction",Attelage de remorque (rabattable électriquement),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,"Transmission, suspension et direction",Suspension adaptative M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,"Transmission, suspension et direction",Variable Sport Steering,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
39582,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,Cruise Control,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Télécommunication embarquée,Système haut-parleurs HiFi,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,"Transmission, suspension et direction",Attelage de remorque (rabattable électriquement),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14080,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements électriques,Driving Assistant Pack Professional,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements extérieurs,"Étriers de frein, laqués (blau)",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Toit ouvrant à commande électrique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Volant chauffant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Télécommunication embarquée,Système haut-parleurs HiFi,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,"Transmission, suspension et direction","Étriers de frein, laqués (blau)",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,"Transmission, suspension et direction",Attelage de remorque (rabattable électriquement),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14074,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements électriques,Driving Assistant Pack Professional,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,"Réglage électrique des sièges avant, avec fonction-mémoire pour siège conducteur",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Volant chauffant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Télécommunication embarquée,Harman/kardon Surround Sound System,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,"Transmission, suspension et direction",Attelage de remorque (rabattable électriquement),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,"Transmission, suspension et direction",Suspension adaptative M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,"Transmission, suspension et direction",Variable Sport Steering,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
14070,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements électriques,Active Cruise Control avec fonction Stop&Go,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements électriques,Parking Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,"Réglage électrique des sièges avant, avec fonction-mémoire pour siège conducteur",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Télécommunication embarquée,BMW Live Cockpit Navigation Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
1295,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Charging,Adaptateur pour prise domestique (type E+F),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Charging,Flexible Fast Charger (mode 2),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,BMW IconicSounds Electric,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,Cruise Control,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Réglage en largeur du dossier pour conducteur,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Télécommunication embarquée,Personal eSIM,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Télécommunication embarquée,Système haut-parleurs HiFi,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,"Transmission, suspension et direction","Freins M Sport, rot",2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,"Transmission, suspension et direction",Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
38011,Autres.,Code interne,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Charging,Câble de recharge rapide jusqu'à 22kW (Mode 3),2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,Active Cruise Control avec fonction Stop&Go,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,Adaptive LED headlights,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,Climatisation à réglage électronique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,Driving Assistant Pack,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,High Beam Assist,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,M Lights Shadow Line,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,Parking Assistant Pack Plus,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements électriques,Système d'alarme,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements extérieurs,Accès confort,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements extérieurs,Spoiler arrière M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements extérieurs,Kit aérodynamique M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements extérieurs,M Shadow Line hochglänzend,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements extérieurs,M Shadow Line hochglänzend avec éléments supplémentaires,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements extérieurs,Vitres teintées foncées à l'arrière,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Ceintures de sécurité M,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Lumière intérieure d'ambiance,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Ciel de pavillon M en Anthrazit,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Pack rangement,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Pack rétroviseurs,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Rétroviseur intérieur anti-éblouissement automatique,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Sièges chauffants à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Soutien lombaire à l'avant,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Equipements intérieurs,Volant M sport,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Télécommunication embarquée,BMW Live Cockpit Navigation Professional avec Head-Up Display,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Télécommunication embarquée,Espace de rangement pour Wireless Charging,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Télécommunication embarquée,Harman/kardon Surround Sound System,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
9296,Télécommunication embarquée,Intelligent Emergency Call - eCall,2025-11-04 00:00:00,nan,True,2025-11-04 00:00:00
